osm_id,voltage_kv,voltage_tier,cables,circuits,operator,name,num_nodes,length_km
183670540,230.0,230-344 kV,3,,PPL,Elimsport - Clinton,2,0.07
183670541,230.0,230-344 kV,3,,,,2,0.07
183670542,230.0,230-344 kV,6,2,PPL,Saegers - Montour,3,0.22
183670543,230.0,230-344 kV,3,,PPL,Saegers - Montour,3,0.25
183670544,230.0,230-344 kV,3,,PPL,Saegers - Montour,3,0.27
183670545,230.0,230-344 kV,3,,PPL,Elimsport - Saegers,3,0.26
183670547,230.0,230-344 kV,6,2,PPL,Elimsport - Clinton & Saegers,46,11.49
183670548,230.0,230-344 kV,3,,PPL,Columbia Sub PPL to Montour Sub PPL 230KV,43,14.87
183670550,230.0,230-344 kV,6,2,,,8,0.87
183670551,230.0,230-344 kV,6,2,PPL,Milton to Montour 230 KV,67,20.23
183679573,230.0,230-344 kV,3,,PPL,Elimsport - Lycoming,2,0.12
183679574,230.0,230-344 kV,3,,PPL,Elimsport - Lycoming,2,0.12
183679575,230.0,230-344 kV,6,2,PPL,Elimsport - Lycoming,2,0.1
183679576,230.0,230-344 kV,6,2,PPL,Elimsport - Lycoming,25,6.09
183679577,230.0,230-344 kV,3,,PPL,Elimsport - Lycoming,3,0.19
183679581,230.0,230-344 kV,3,,PPL,Elimsport - Lycoming,3,0.22
183679582,230.0,230-344 kV,3,,PPL,Elimsport - Lycoming,16,3.63
183685359,230.0,230-344 kV,3,,PPL,Sunbury - Elimsport 230kV,125,41.18
183691719,230.0,230-344 kV,6,2,PPL,East Palmerton & Siegfried - Harwood,103,26.12
183785778,230.0,230-344 kV,3,,PPL,Sunbury - Eldred,114,39.8
183785801,230.0,230-344 kV,3,,PPL,Eldred - Frackville,2,0.17
183785813,230.0,230-344 kV,3,,PPL,Frackville-Siegfried,2,0.17
183785816,230.0,230-344 kV,3,,PPL,Frackville-Siegfried,209,63.99
183785844,230.0,230-344 kV,6,2,PPL,Eldred & Siegfried - Frackville,6,1.13
183785848,230.0,230-344 kV,3,,PPL,Eldred - Frackville,68,18.01
189677585,115.0,115-229 kV,3,,National Grid,,2,0.01
189677587,115.0,115-229 kV,3,,National Grid,,124,28.87
189677588,115.0,115-229 kV,3,,,,4,0.38
210628365,115.0,115-229 kV,3,,,,4,0.08
210628366,115.0,115-229 kV,3,,,,88,14.66
210628367,115.0,115-229 kV,6,2,,,35,6.2
211040883,115.0,115-229 kV,6,2,,,9,0.72
224794812,138.0,115-229 kV,3,1,Allegheny Power Systems,,18,3.49
240081427,115.0,115-229 kV,3,,,,37,6.61
240081429,115.0,115-229 kV,,,,,73,15.64
259858383,115.0,115-229 kV,,,,,63,15.17
318782261,115.0,115-229 kV,,,,,23,2.04
354594701,115.0,115-229 kV,,,,,3,0.11
354594707,115.0,115-229 kV,6,2,,,97,15.06
360058778,138.0,115-229 kV,,,,,2,0.04
360058779,138.0,115-229 kV,,,,,2,0.05
360058782,138.0,115-229 kV,3,,,,72,14.28
360058783,138.0,115-229 kV,,,,,8,2.36
360058784,138.0,115-229 kV,3,,,,77,16.58
370766458,115.0,115-229 kV,6,,,,8,1.43
396270377,115.0,115-229 kV,3,,,,54,12.09
406699361,138.0,115-229 kV,3,,,,71,16.3
441707776,115.0,115-229 kV,3,1,Pennsylvania Electric Company,Niles Valley to Osceola,58,12.66
441707778,115.0,115-229 kV,3,1,Pennsylvania Electric Company,Mansfield to Niles Valley,89,17.59
467335344,138.0,115-229 kV,,,,,60,13.81
473907862,115.0,115-229 kV,3,1,Pennsylvania Electric Company,Niles Valley to Wellsboro,87,8.28
474084281,115.0,115-229 kV,3,1,Pennsylvania Electric Company,Tower Hill to Ward,72,11.31
499170047,115.0,115-229 kV,3,,,,213,22.34
525197057,500.0,500+ kV,3,,FirstEnergy,Keystone Sub AP to South Bend Sub AP 500KV,10,1.96
525260984,500.0,500+ kV,3,,PPL,Susquehanna Sub PPL to Shickshinny Sub PPL 500KV,8,2.16
587353446,500.0,500+ kV,3,,,,4,0.19
587353447,500.0,500+ kV,3,,,,4,0.19
587356764,500.0,500+ kV,,,,,4,0.07
587356765,500.0,500+ kV,,,,,3,0.05
587356766,500.0,500+ kV,,,,,3,0.05
587356767,500.0,500+ kV,,,,,6,0.22
588818180,500.0,500+ kV,,,,,4,0.09
588818181,500.0,500+ kV,3,,,,6,0.16
588818182,500.0,500+ kV,,,,,18,0.52
591272484,115.0,115-229 kV,6,2,,,3,0.74
591295914,115.0,115-229 kV,6,2,,,17,0.99
591295916,115.0,115-229 kV,3,,,,3,0.04
591295921,115.0,115-229 kV,6,2,,,3,0.09
591295926,115.0,115-229 kV,6,2,,,2,0.02
591295927,115.0,115-229 kV,3,,,,3,0.14
591443599,115.0,115-229 kV,6,2,,,19,1.14
591443632,115.0,115-229 kV,6,2,,,20,0.98
591446984,115.0,115-229 kV,6,2,,,5,0.29
591446987,115.0,115-229 kV,6,2,,,3,0.22
591447001,115.0,115-229 kV,3,,,,7,0.47
591447005,115.0,115-229 kV,3,,,,4,0.15
591447008,115.0,115-229 kV,3,,,,3,0.14
591447009,115.0,115-229 kV,3,,,,5,0.3
591447010,115.0,115-229 kV,6,2,,,2,0.08
591447014,115.0,115-229 kV,3,,,,3,0.19
591447513,115.0,115-229 kV,6,2,,,8,0.5
625623122,115.0,115-229 kV,3,,,,80,55.18
626275403,115.0,115-229 kV,3,,,,77,6.41
682731590,230.0,230-344 kV,3,,,,19,3.43
684468060,115.0,115-229 kV,3,1,West Penn Power,Two Mile Run to Potter,105,21.05
692728992,115.0,115-229 kV,3,,,,10,3.56
692728997,345.0,345-499 kV,3,,,Pierce Brook - Stolle Road,186,42.95
692732683,230.0,230-344 kV,3,1,,Patriot to Saegers,19,2.07
692732684,230.0,230-344 kV,6,2,PPL,Clinton & Elimsport - Saegers,17,3.17
697658794,138.0,115-229 kV,3,,,,48,5.03
723293603,115.0,115-229 kV,6,2,,,5,0.4
723293604,115.0,115-229 kV,3,,,,14,2.09
723293607,115.0,115-229 kV,,,,,7,0.32
723293609,115.0,115-229 kV,3,,,,57,11.05
723293985,115.0,115-229 kV,6,,,,19,7.59
723293987,115.0,115-229 kV,3,,,,19,6.28
725984575,115.0,115-229 kV,3,,,,5,0.42
725984576,115.0,115-229 kV,3,,,,5,0.42
725984577,115.0,115-229 kV,6,,,,8,2.41
725984578,115.0,115-229 kV,3,,,,5,0.31
725984579,115.0,115-229 kV,3,,,,3,0.09
725984581,115.0,115-229 kV,3,,,,4,0.19
725984586,115.0,115-229 kV,,,,,14,1.24
725984593,115.0,115-229 kV,6,2,,,9,0.93
733435591,230.0,230-344 kV,3,,PPL,Mountain - Stanton,4,0.44
733435592,230.0,230-344 kV,3,,PPL,Jenkins - Stanton,3,0.33
733435593,230.0,230-344 kV,6,2,PPL,Mountain & Jenkins - Stanton,15,4.1
733435594,230.0,230-344 kV,3,,PPL,Jenkins - Mountain,4,0.48
736781689,115.0,115-229 kV,3,,,,3,0.18
736781690,115.0,115-229 kV,3,,,,2,0.04
736781691,115.0,115-229 kV,6,,,,9,0.82
762963246,115.0,115-229 kV,6,2,,,4,0.22
762963253,115.0,115-229 kV,3,1,,,17,8.98
769157437,138.0,115-229 kV,6,2,,,9,1.64
769488978,138.0,115-229 kV,,,,,8,12.31
769490256,138.0,115-229 kV,,,,,8,1.94
769490258,138.0,115-229 kV,3,,,,22,6.72
821532285,115.0,115-229 kV,,,,,123,22.8
821532286,115.0,115-229 kV,,,,,6,0.89
839052089,115.0,115-229 kV,,,,,26,4.99
839052090,115.0,115-229 kV,3,,,,9,9.97
839052094,115.0,115-229 kV,,,,,39,6.86
839052095,115.0,115-229 kV,,,,,27,5.77
839088038,115.0,115-229 kV,3,,Mid-Atlantic Interstate Transmission,Erie South - Piney,33,36.52
839088041,115.0,115-229 kV,,,,,19,7.17
839088042,115.0,115-229 kV,,,,,16,8.77
840006823,138.0,115-229 kV,3,1,Allegheny Power Systems,,2,0.39
840006825,138.0,115-229 kV,3,1,Allegheny Power Systems,,3,0.52
842714295,115.0,115-229 kV,3,,,,3,0.11
862782988,500.0,500+ kV,3,,,,8,0.79
889300560,115.0,115-229 kV,3,1,National Grid,,3,0.19
899955406,115.0,115-229 kV,3,1,,,23,4.96
909325281,138.0,115-229 kV,3,,,,57,16.26
913343477,115.0,115-229 kV,,,,,36,7.13
925774723,115.0,115-229 kV,3,,,,52,7.47
925774918,115.0,115-229 kV,3,,,,4,0.31
925774919,115.0,115-229 kV,,,,,5,0.37
925774920,115.0,115-229 kV,,,,,4,0.36
925871870,115.0,115-229 kV,3,,,,5,0.45
932202780,115.0,115-229 kV,3,,,,15,1.38
974814053,115.0,115-229 kV,3,1,Penelec,Tiffany to Thompson,110,25.89
977383837,230.0,230-344 kV,3,,PPL,Columbia Sub PPL to Montour Sub PPL 230KV,2,0.07
977383838,230.0,230-344 kV,3,,PPL,Columbia Sub PPL to Montour Sub PPL 230KV,10,2.09
988348799,115.0,115-229 kV,,,,,47,8.78
989375710,345.0,345-499 kV,3,,,Mainesburg - Watercure 345kV,176,41.24
998481079,115.0,115-229 kV,3,,,,87,34.69
1047653151,115.0,115-229 kV,,,,,5,0.18
1047653152,115.0,115-229 kV,,,,,6,0.18
1050125618,115.0,115-229 kV,3,1,Penelec,Four Mile Junction to Corry East,194,38.93
1052107525,115.0,115-229 kV,,,,Piney-Seward,25,12.11
1052107526,115.0,115-229 kV,,,,Piney-Seward,31,12.72
1052107528,115.0,115-229 kV,,,,,5,0.58
1052135804,138.0,115-229 kV,,,,,48,12.04
1052135805,345.0,345-499 kV,6,2,,Armstrong - Homer City & Handsome,9,2.14
1052135806,345.0,345-499 kV,3,,,Handsome - Armstrong,2,0.23
1052135807,345.0,345-499 kV,3,,,Armstrong - Homer City,2,0.24
1052135808,138.0,115-229 kV,,,,,3,0.63
1052135809,138.0,115-229 kV,,,,,3,0.64
1052135810,345.0,345-499 kV,3,,,Armstrong - Homer City 345kV,196,52.99
1054304459,345.0,345-499 kV,3,,,Pierce Brook - Five Mile Road,39,8.47
1059419394,115.0,115-229 kV,,,,,2,0.15
1059419395,115.0,115-229 kV,,,,,2,0.15
1059419399,115.0,115-229 kV,3,,,,4,0.2
1059992627,115.0,115-229 kV,3,,,,40,8.55
1059992630,115.0,115-229 kV,3,,,,2,0.02
1059992631,115.0,115-229 kV,6,2,,,16,1.78
1059992633,115.0,115-229 kV,,,,,7,0.59
1059992634,115.0,115-229 kV,3,,,,8,0.71
1059992635,115.0,115-229 kV,6,,,,4,0.42
1059992637,115.0,115-229 kV,,,,,6,0.55
1059992638,115.0,115-229 kV,3,,,,6,0.07
1059992639,115.0,115-229 kV,6,,,,4,0.42
1059992641,115.0,115-229 kV,3,,,,7,0.71
1059992643,115.0,115-229 kV,6,,,,2,0.16
1059992645,115.0,115-229 kV,3,,,,4,0.42
1059992646,115.0,115-229 kV,3,,,,2,0.06
1059992647,115.0,115-229 kV,3,,,,2,0.05
1059992649,115.0,115-229 kV,3,,,,8,0.63
1059992650,115.0,115-229 kV,3,,,,7,0.57
1060050627,115.0,115-229 kV,6,,,,24,2.87
1060050628,115.0,115-229 kV,,,,,3,0.12
1060050629,115.0,115-229 kV,,,,,2,0.02
1060050630,115.0,115-229 kV,,,,,2,0.02
1060050632,115.0,115-229 kV,3,,,,4,0.31
1060050633,115.0,115-229 kV,3,1,National Grid,,2,0.1
1060050634,115.0,115-229 kV,3,1,National Grid,,2,0.1
1060050637,115.0,115-229 kV,6,2,National Grid,,4,0.55
1060050638,115.0,115-229 kV,3,1,National Grid,,2,0.03
1060050639,115.0,115-229 kV,3,1,National Grid,,2,0.03
1060050640,115.0,115-229 kV,6,2,National Grid,,10,1.23
1060050641,115.0,115-229 kV,3,1,National Grid,,5,0.14
1060050642,115.0,115-229 kV,3,1,National Grid,,3,0.03
1060050643,115.0,115-229 kV,6,2,National Grid,,2,0.18
1060050644,115.0,115-229 kV,3,1,National Grid,,2,0.02
1060050645,115.0,115-229 kV,3,1,National Grid,,4,0.11
1060050647,115.0,115-229 kV,6,2,National Grid,,4,0.4
1060050648,115.0,115-229 kV,3,1,National Grid,,2,0.13
1060050649,115.0,115-229 kV,3,1,National Grid,,2,0.1
1060050650,115.0,115-229 kV,3,1,National Grid,,13,1.49
1060050654,115.0,115-229 kV,3,1,National Grid,,5,0.14
1060157017,115.0,115-229 kV,3,,,,60,11.43
1071827549,115.0,115-229 kV,3,,,,3,0.02
1071827552,115.0,115-229 kV,3,,,,3,0.02
1071827553,115.0,115-229 kV,3,,,,2,0.02
1071828234,115.0,115-229 kV,3,,,,3,0.02
1071828235,115.0,115-229 kV,3,,,,3,0.02
1071828236,115.0,115-229 kV,3,,,,2,0.02
1072169429,230.0,230-344 kV,3,,,,3,0.04
1080532012,138.0,115-229 kV,9,3,,,5,0.69
1080532013,138.0,115-229 kV,3,,,,19,3.5
1107718477,115.0,115-229 kV,3,1,,,43,11.24
1107718479,115.0,115-229 kV,3,,,,4,0.29
1107868908,115.0,115-229 kV,6,2,,,13,0.75
1107870992,115.0,115-229 kV,3,,,,2,0.03
1107870993,115.0,115-229 kV,3,,,,2,0.02
1122292819,115.0,115-229 kV,,,,,11,1.61
1122292821,230.0,230-344 kV,3,,,,2,0.1
1122292822,230.0,230-344 kV,3,,,,2,0.11
1122292823,230.0,230-344 kV,3,,,,2,0.11
1122292824,230.0,230-344 kV,3,,,,3,0.12
1122292827,115.0,115-229 kV,,,,,11,1.58
1135019568,115.0,115-229 kV,3,,,,35,4.85
1135019569,115.0,115-229 kV,3,,,,125,21.44
1151377004,115.0,115-229 kV,3,,,,67,14.42
1177720357,115.0,115-229 kV,6,2,Pennsylvania Electric Company,Mansfield to Mainesburg & Tower Hill,16,1.39
1177720358,115.0,115-229 kV,3,1,Pennsylvania Electric Company,Mainesburg to Mansfield,3,0.08
1177720359,115.0,115-229 kV,3,1,Pennsylvania Electric Company,Mansfield to Tower Hill,3,0.09
1177720360,115.0,115-229 kV,3,1,Pennsylvania Electric Company,Everts Drive to South Troy,26,5.03
1177720361,115.0,115-229 kV,,,,,3,0.05
1177720362,115.0,115-229 kV,,,,,3,0.09
1197551884,115.0,115-229 kV,,,,,4,0.27
1197551885,115.0,115-229 kV,,,,,4,0.27
1197551886,115.0,115-229 kV,,,,,2,0.17
1197551888,115.0,115-229 kV,,,,,3,0.14
1197551889,115.0,115-229 kV,,,,,3,0.11
1197551890,115.0,115-229 kV,3,,,,79,8.66
1197651649,115.0,115-229 kV,3,1,Pennsylvania Electric Company,Hector to Sabinsville,11,1.72
1197651650,115.0,115-229 kV,,,,,2,0.03
1218144208,115.0,115-229 kV,,,,,5,0.07
1218144209,115.0,115-229 kV,,,,,7,0.07
1218144210,115.0,115-229 kV,,,,,7,0.05
1218153734,230.0,230-344 kV,,,PPL,Elimsport - Lycoming,4,0.19
1218153735,230.0,230-344 kV,6,,PPL,Elimsport - Lycoming,2,0.07
1218636650,230.0,230-344 kV,3,1,PPL,Susquehanna T10 - Susquehanna Junction,5,0.68
1218636651,230.0,230-344 kV,,,,,13,0.22
1218636652,230.0,230-344 kV,,,,,6,0.08
1218636653,500.0,500+ kV,3,,,,5,0.16
1218636655,230.0,230-344 kV,3,1,PPL,Saegers - Montour,4,0.29
1218636656,230.0,230-344 kV,,,,,5,0.07
1218636657,230.0,230-344 kV,3,1,PPL,Saegers - Montour,4,0.28
1218636658,230.0,230-344 kV,,,,,7,0.09
1218636659,230.0,230-344 kV,3,1,PPL,Clinton - Saegers,4,0.27
1218636660,230.0,230-344 kV,3,1,PPL,Elimsport - Saegers,4,0.25
1218636662,230.0,230-344 kV,,,PPL,,3,0.14
1218636663,230.0,230-344 kV,3,,,,10,0.14
1221115714,230.0,230-344 kV,,,,,4,0.03
1221115715,230.0,230-344 kV,,,,,4,0.04
1221115716,230.0,230-344 kV,,,,,5,0.04
1221115717,230.0,230-344 kV,,,,,4,0.04
1221115718,230.0,230-344 kV,1,1/3,West Penn Power Company,Moshannon - Milesburg 230kV,3,0.15
1221115719,230.0,230-344 kV,1,1/3,West Penn Power Company,Moshannon - Milesburg 230kV,3,0.15
1221115720,230.0,230-344 kV,1,1/3,West Penn Power Company,Moshannon - Milesburg 230kV,3,0.15
1221115721,230.0,230-344 kV,1,1/3,FirstEnergy,Shawville - Moshannon 230kV,3,0.13
1221115722,230.0,230-344 kV,1,1/3,FirstEnergy,Shawville - Moshannon 230kV,3,0.13
1221115723,230.0,230-344 kV,1,1/3,FirstEnergy,Shawville - Moshannon 230kV,3,0.13
1221115724,230.0,230-344 kV,1,1/3,West Penn Power,Elko - Quehanna - Moshannon 230kV,3,0.35
1221115725,230.0,230-344 kV,1,1/3,West Penn Power,Elko - Quehanna - Moshannon 230kV,3,0.35
1221115726,230.0,230-344 kV,1,1/3,West Penn Power,Elko - Quehanna - Moshannon 230kV,3,0.35
1221115727,230.0,230-344 kV,1,1/3,,Moshannon - Chapman - Lobo,3,0.3
1221115728,230.0,230-344 kV,1,1/3,,Moshannon - Chapman - Lobo,3,0.3
1221115729,230.0,230-344 kV,1,1/3,,Moshannon - Chapman - Lobo,3,0.3
1221855111,345.0,345-499 kV,3,,,,2,0.06
1221855112,345.0,345-499 kV,3,,,,2,0.06
1221855113,345.0,345-499 kV,3,,,Fraser - Watercure 345kV,2,0.06
1221855114,345.0,345-499 kV,3,,,,2,0.05
1221855115,345.0,345-499 kV,3,,,,2,0.06
1221864112,115.0,115-229 kV,3,,,,2,0.21
1221864113,115.0,115-229 kV,3,,,,2,0.02
1223995601,230.0,230-344 kV,6,2,PPL,Palooka - Acahela & Jenkins,33,9.66
1226659416,230.0,230-344 kV,3,,,,22,4.16
1232224659,230.0,230-344 kV,3,,PPL,Harwood - Susquehanna Junction,5,0.22
1232224660,230.0,230-344 kV,3,,PPL,Siegfried - Harwood,2,0.1
1234488176,230.0,230-344 kV,3,,Niagara Mohawk,,209,37.69
1234598046,230.0,230-344 kV,3,1,PPL,Palooka - Jenkins,20,4.33
1234598047,230.0,230-344 kV,3,1,PPL,Palooka - Acahela,5,0.68
1234598048,230.0,230-344 kV,3,1,PPL,Palooka - Jenkins,5,0.69
1235065140,230.0,230-344 kV,3,1,PPL,Jenkins - Stanton,2,0.09
1235065141,230.0,230-344 kV,3,1,PPL,Jenkins - Mountain,2,0.08
1235920896,230.0,230-344 kV,6,2,PPL,Susquehanna T10 - Susquehanna Junction & Mountain,2,0.18
1237832478,230.0,230-344 kV,3,,PPL,,3,0.08
1237877476,230.0,230-344 kV,3,1,PPL,Susquehanna Junction - Palooka,3,0.27
1237877477,230.0,230-344 kV,3,1,PPL,Susquehanna Junction - Palooka,3,0.24
1237877479,230.0,230-344 kV,3,,PPL,,9,0.75
1237877481,230.0,230-344 kV,3,,PPL,,2,0.08
1237877482,500.0,500+ kV,3,,PPL,Susquehanna Sub PPL to Shickshinny Sub PPL 500KV,9,1.42
1237877483,500.0,500+ kV,3,,PPL,Susquehanna Sub PPL to Shickshinny Sub PPL 500KV,4,0.25
1237877484,500.0,500+ kV,3,,PPL,Shickshinny Sub PPL to Lackawanna Sub PPL 500KV,3,0.27
1237877485,500.0,500+ kV,3,,,,3,0.13
1237877487,230.0,230-344 kV,3,,PPL,,3,0.04
1237884679,500.0,500+ kV,3,,PPL,Susquehanna Sub PPL 500KV,3,0.06
1238764932,500.0,500+ kV,3,,PPL,Sunbury Sub PPL to Susquehanna Sub PPL 500KV,4,0.03
1238764933,500.0,500+ kV,3,,,,3,0.06
1238764935,500.0,500+ kV,3,,,,9,0.08
1238764936,500.0,500+ kV,3,,,,6,0.54
1238764952,115.0,115-229 kV,3,,,,328,37.69
1238765782,115.0,115-229 kV,3,,,,4,0.17
1238912059,115.0,115-229 kV,3,,,,2,0.01
1239168062,230.0,230-344 kV,3,,,,4,0.08
1239168063,230.0,230-344 kV,3,,,,3,0.03
1239168064,230.0,230-344 kV,6,2,,,4,0.05
1239168065,230.0,230-344 kV,3,,,,4,0.03
1239168066,230.0,230-344 kV,3,,,,4,0.11
1239168067,230.0,230-344 kV,3,,,,4,0.11
1239168068,230.0,230-344 kV,3,,,,3,0.03
1239168069,230.0,230-344 kV,3,,,,3,0.1
1239168070,230.0,230-344 kV,3,,,,5,0.05
1239168071,230.0,230-344 kV,3,,,,5,0.12
1239168072,230.0,230-344 kV,6,2,,,2,0.12
1239168073,230.0,230-344 kV,3,,,,2,0.02
1239168077,230.0,230-344 kV,3,,,,6,0.08
1239182950,230.0,230-344 kV,3,,,,5,0.03
1239182968,230.0,230-344 kV,3,,PPL,,2,0.07
1239772085,230.0,230-344 kV,,,,,5,0.07
1239772086,230.0,230-344 kV,,,,,7,0.09
1239772087,230.0,230-344 kV,,,,,5,0.08
1239772088,230.0,230-344 kV,,,,,4,0.07
1239772089,230.0,230-344 kV,3,,PPL,,4,0.05
1239772090,230.0,230-344 kV,3,,PPL,,4,0.05
1239772091,230.0,230-344 kV,3,,PPL,,4,0.05
1239772092,230.0,230-344 kV,3,,PPL,,4,0.04
1239772094,230.0,230-344 kV,3,,PPL,,5,0.07
1239772095,230.0,230-344 kV,3,,PPL,,5,0.07
1239776061,230.0,230-344 kV,3,,,,6,0.06
1239776062,230.0,230-344 kV,3,,,,7,0.08
1239776063,230.0,230-344 kV,3,,,,5,0.07
1239776064,230.0,230-344 kV,3,,,,5,0.07
1239776065,230.0,230-344 kV,3,,,,7,0.07
1239776066,230.0,230-344 kV,3,,,,7,0.07
1239784295,230.0,230-344 kV,3,,PPL,Elimsport - Lycoming,14,2.55
1239784297,230.0,230-344 kV,6,2,PPL,Elimsport - Lycoming,2,0.52
1239784317,230.0,230-344 kV,3,,,,2,0.01
1239784318,230.0,230-344 kV,3,,,,2,0.01
1239784320,230.0,230-344 kV,3,,,,2,0.01
1241567204,230.0,230-344 kV,3,1,Pennsylvania Electric Company,Keystone to Shelocta,21,3.63
1241567205,230.0,230-344 kV,,,,,3,0.05
1241567206,115.0,115-229 kV,3,1,Pennsylvania Electric Company,Shelocta to Edgewood,49,11.33
1241567207,230.0,230-344 kV,,,,,2,0.01
1244247913,230.0,230-344 kV,3,,,North Meshoppen - Oxbow,88,16.97
1244266979,230.0,230-344 kV,3,,,,4,0.05
1244266980,230.0,230-344 kV,3,,,,4,0.04
1244266981,230.0,230-344 kV,3,,,Canyon - North Meshoppen,85,15.74
1244266982,230.0,230-344 kV,3,,,Canyon Switching - Canyon Sub,7,0.51
1244266983,230.0,230-344 kV,3,,,,5,0.03
1244266984,230.0,230-344 kV,3,,,,4,0.03
1244266985,230.0,230-344 kV,3,,,,7,0.06
1244266986,230.0,230-344 kV,3,,,,3,0.03
1244266987,230.0,230-344 kV,3,,,,5,0.07
1244266988,230.0,230-344 kV,3,,,,4,0.05
1244266989,230.0,230-344 kV,3,,,East Towanda - Asylum Twp.,23,3.69
1244266993,230.0,230-344 kV,3,,,,5,0.06
1244266994,230.0,230-344 kV,3,,,,6,0.05
1244279646,230.0,230-344 kV,3,,,Scotch Hollow - East Towanda,22,3.27
1244279647,230.0,230-344 kV,3,,,,4,0.03
1244279648,230.0,230-344 kV,3,,,,5,0.03
1244279649,230.0,230-344 kV,3,,,,9,0.65
1244279651,230.0,230-344 kV,3,,,,4,0.04
1244279652,230.0,230-344 kV,3,,,,5,0.04
1244279653,230.0,230-344 kV,3,,,Marshall - Grover,111,21.43
1244279654,230.0,230-344 kV,3,,Penelec,Lobo - Marshall,239,44.15
1244279655,230.0,230-344 kV,3,,,,2,0.03
1244777264,230.0,230-344 kV,3,,West Penn Power,,2,0.01
1244777265,230.0,230-344 kV,3,,FirstEnergy,Squab Hollow - Elko,35,6.48
1244777266,230.0,230-344 kV,3,,,,2,0.02
1244778813,230.0,230-344 kV,3,,,,3,0.03
1250471831,138.0,115-229 kV,3,1,Duquesne Light,Universal to Plum,30,5.19
1250478225,138.0,115-229 kV,3,1,Duquesne Light,Universal to Plum,6,0.69
1263148142,230.0,230-344 kV,3,1,Penelec,Erie South to Warren,2,0.03
1263305192,230.0,230-344 kV,3,1,Penelec,Warren to Glade,59,9.88
1263305193,115.0,115-229 kV,3,1,Penelec,Warren to Elm Street Tap,25,4.5
1263305198,115.0,115-229 kV,3,1,Penelec,Elm Street Tap to Elm Street,17,2.15
1263305201,115.0,115-229 kV,,,,,2,0.01
1263305202,115.0,115-229 kV,3,1,Penelec,Elm Street Tap to Warren South,18,3.53
1263305203,230.0,230-344 kV,1,1/3,Pennsylvania Electric Company,Warren to Glade,3,0.14
1263305204,230.0,230-344 kV,1,1/3,Pennsylvania Electric Company,Warren to Glade,3,0.14
1263305205,230.0,230-344 kV,1,1/3,Pennsylvania Electric Company,Warren to Glade,3,0.16
1263305206,115.0,115-229 kV,3,1,Penelec,Warren to Falconer,93,18.71
1263379243,230.0,230-344 kV,3,1,Penelec,Glade to Lewis Run,55,11.09
1263379244,230.0,230-344 kV,1,1/3,Pennsylvania Electric Company,Glade to Lewis Run,3,0.75
1263379245,230.0,230-344 kV,1,1/3,Pennsylvania Electric Company,Glade to Lewis Run,3,0.75
1263379246,230.0,230-344 kV,1,1/3,Pennsylvania Electric Company,Glade to Lewis Run,3,0.75
1263379247,230.0,230-344 kV,3,1,Pennsylvania Electric Company,Lewis Run to Pierce Brook,105,19.21
1263379248,230.0,230-344 kV,1,1/3,Pennsylvania Electric Company,Lewis Run to Pierce Brook,5,0.28
1263379249,230.0,230-344 kV,1,1/3,Pennsylvania Electric Company,Lewis Run to Pierce Brook,5,0.27
1263379250,230.0,230-344 kV,1,1/3,Pennsylvania Electric Company,Lewis Run to Pierce Brook,5,0.27
1263379251,230.0,230-344 kV,3,1,Penelec,Lewis Run to Pierce Brook,15,2.11
1263604120,115.0,115-229 kV,1,1/3,Pennsylvania Electric Company,Pierce Brook to Two Mile Run,4,0.16
1263604121,115.0,115-229 kV,1,1/3,Pennsylvania Electric Company,Pierce Brook to Two Mile Run,4,0.16
1263604122,115.0,115-229 kV,1,1/3,Pennsylvania Electric Company,Pierce Brook to Two Mile Run,4,0.15
1263604123,115.0,115-229 kV,,,,,3,0.05
1263604124,115.0,115-229 kV,,,,,2,0.01
1263604125,115.0,115-229 kV,1,1/3,West Penn Power,Two Mile Run to Potter,3,0.22
1263604126,115.0,115-229 kV,1,1/3,West Penn Power,Two Mile Run to Potter,3,0.22
1263604127,115.0,115-229 kV,1,1/3,West Penn Power,Two Mile Run to Potter,3,0.24
1263604128,115.0,115-229 kV,,,,,2,0.02
1263604129,115.0,115-229 kV,,,,,3,0.03
1263604130,115.0,115-229 kV,,,,,8,0.08
1263604131,115.0,115-229 kV,,,,,3,0.02
1263604132,115.0,115-229 kV,3,1,West Penn Power,Potter to Tri-County Tennessee Gas Tap,25,4.43
1263604133,115.0,115-229 kV,3,1,West Penn Power,Tri-County Tennessee Gas Tap to Gold,84,15.12
1263604134,115.0,115-229 kV,3,1,West Penn Power,Tri-County Tennessee Gas Tap to Tri-County Tennessee Gas,11,0.64
1263604135,115.0,115-229 kV,,,,,3,0.03
1263604136,115.0,115-229 kV,1,1/3,West Penn Power,,2,0.02
1263604137,115.0,115-229 kV,1,1/3,West Penn Power,,2,0.02
1263604138,115.0,115-229 kV,1,1/3,West Penn Power,,2,0.01
1264388515,115.0,115-229 kV,1,1/3,West Penn Power,Tri-County Tennessee Gas Tap to Gold,3,0.35
