GEN UID,Bus ID,Unit Group,Unit Type,Fuel,PMin MW,PMax MW,Min Down Time Hr,Min Up Time Hr,Ramp Rate MW/Min,Start Time Cold Hr,Start Time Warm Hr,Start Time Hot Hr,Start Heat Cold MBTU,Start Heat Warm MBTU,Start Heat Hot MBTU,Fuel Price $/MMBTU,Fixed Cost($/hr),Output_pct_0,Output_pct_1,Output_pct_2,HR_avg_0,HR_incr_1,HR_incr_2
EIA_54782_GEN9,396,B_54782,Biomass,Biomass,0.24,0.8,4,4,0.02,6,3,1,40,20,10,3.0,0.4,0.0,0.3,1.0,0.0,40.0,40.0
EIA_54808_GT1,723,G_54808,Gas,Gas,1.65,5.5,2,2,0.28,4,2,1,30,15,8,3.5,2.75,0.0,0.3,1.0,0.0,35.0,35.0
EIA_54808_GT2,723,G_54808,Gas,Gas,1.65,5.5,2,2,0.28,4,2,1,30,15,8,3.5,2.75,0.0,0.3,1.0,0.0,35.0,35.0
EIA_54865_1-02,176,H_54865,Hydro,Hydro,0.0,1.2,0,0,0.24,0,0,0,0,0,0,0.0,0.6,0.0,0.0,1.0,0.0,5.0,5.0
EIA_54865_2-01,176,H_54865,Hydro,Hydro,0.0,1.2,0,0,0.24,0,0,0,0,0,0,0.0,0.6,0.0,0.0,1.0,0.0,5.0,5.0
EIA_54878_01,23,H_54878,Hydro,Hydro,0.0,0.4,0,0,0.08,0,0,0,0,0,0,0.0,0.2,0.0,0.0,1.0,0.0,5.0,5.0
EIA_54878_02,23,H_54878,Hydro,Hydro,0.0,0.3,0,0,0.06,0,0,0,0,0,0,0.0,0.15,0.0,0.0,1.0,0.0,5.0,5.0
EIA_54878_03,23,H_54878,Hydro,Hydro,0.0,0.3,0,0,0.06,0,0,0,0,0,0,0.0,0.15,0.0,0.0,1.0,0.0,5.0,5.0
EIA_54914_01,126,G_54914,Gas,Gas,28.5,95.0,2,2,4.75,4,2,1,30,15,8,3.5,47.5,0.0,0.3,1.0,0.0,35.0,35.0
EIA_54914_02,126,G_54914,Gas,Gas,28.5,95.0,2,2,4.75,4,2,1,30,15,8,3.5,47.5,0.0,0.3,1.0,0.0,35.0,35.0
EIA_54914_03,126,G_54914,Gas,Gas,10.5,35.0,2,2,1.75,4,2,1,30,15,8,3.5,17.5,0.0,0.3,1.0,0.0,35.0,35.0
EIA_54914_04,126,G_54914,Gas,Gas,10.5,35.0,2,2,1.75,4,2,1,30,15,8,3.5,17.5,0.0,0.3,1.0,0.0,35.0,35.0
EIA_54953_GEN1,344,H_54953,Hydro,Hydro,0.0,22.0,0,0,4.4,0,0,0,0,0,0,0.0,11.0,0.0,0.0,1.0,0.0,5.0,5.0
EIA_54953_GEN2,344,H_54953,Hydro,Hydro,0.0,22.0,0,0,4.4,0,0,0,0,0,0,0.0,11.0,0.0,0.0,1.0,0.0,5.0,5.0
EIA_55155_UNT1,607,B_55155,Biomass,Biomass,0.27,0.9,4,4,0.02,6,3,1,40,20,10,3.0,0.45,0.0,0.3,1.0,0.0,40.0,40.0
EIA_55155_UNT2,607,B_55155,Biomass,Biomass,0.27,0.9,4,4,0.02,6,3,1,40,20,10,3.0,0.45,0.0,0.3,1.0,0.0,40.0,40.0
EIA_55155_UNT3,607,B_55155,Biomass,Biomass,0.27,0.9,4,4,0.02,6,3,1,40,20,10,3.0,0.45,0.0,0.3,1.0,0.0,40.0,40.0
EIA_55155_UNT4,607,B_55155,Biomass,Biomass,0.48,1.6,4,4,0.03,6,3,1,40,20,10,3.0,0.8,0.0,0.3,1.0,0.0,40.0,40.0
EIA_55155_UNT5,607,B_55155,Biomass,Biomass,0.48,1.6,4,4,0.03,6,3,1,40,20,10,3.0,0.8,0.0,0.3,1.0,0.0,40.0,40.0
EIA_55368_V47,689,W_55368,Wind,Wind,0.0,6.6,0,0,6.6,0,0,0,0,0,0,0.0,3.3,0.0,0.0,1.0,0.0,0.0,0.0
EIA_55375_CT1,723,G_55375,Gas,Gas,49.5,165.0,2,2,8.25,4,2,1,30,15,8,3.5,82.5,0.0,0.3,1.0,0.0,35.0,35.0
EIA_55375_CT2,723,G_55375,Gas,Gas,49.5,165.0,2,2,8.25,4,2,1,30,15,8,3.5,82.5,0.0,0.3,1.0,0.0,35.0,35.0
EIA_55375_ST1,723,G_55375,Gas,Gas,68.4,228.0,2,2,11.4,4,2,1,30,15,8,3.5,114.0,0.0,0.3,1.0,0.0,35.0,35.0
EIA_55405_CT1,360,G_55405,Gas,Gas,65.61,218.7,2,2,10.94,4,2,1,30,15,8,3.5,109.35,0.0,0.3,1.0,0.0,35.0,35.0
EIA_55405_CT2,360,G_55405,Gas,Gas,66.45,221.5,2,2,11.08,4,2,1,30,15,8,3.5,110.75,0.0,0.3,1.0,0.0,35.0,35.0
EIA_55405_CT3,360,G_55405,Gas,Gas,66.63,222.1,2,2,11.11,4,2,1,30,15,8,3.5,111.05,0.0,0.3,1.0,0.0,35.0,35.0
EIA_55405_ST1,360,G_55405,Gas,Gas,33.21,110.7,2,2,5.54,4,2,1,30,15,8,3.5,55.35,0.0,0.3,1.0,0.0,35.0,35.0
EIA_55405_ST2,360,G_55405,Gas,Gas,33.54,111.8,2,2,5.59,4,2,1,30,15,8,3.5,55.9,0.0,0.3,1.0,0.0,35.0,35.0
EIA_55405_ST3,360,G_55405,Gas,Gas,32.7,109.0,2,2,5.45,4,2,1,30,15,8,3.5,54.5,0.0,0.3,1.0,0.0,35.0,35.0
EIA_55699_1,431,G_55699,Gas,Gas,16.74,55.8,2,2,2.79,4,2,1,30,15,8,3.5,27.9,0.0,0.3,1.0,0.0,35.0,35.0
EIA_55757_GEN1,307,B_55757,Biomass,Biomass,0.24,0.8,4,4,0.02,6,3,1,40,20,10,3.0,0.4,0.0,0.3,1.0,0.0,40.0,40.0
EIA_55757_GEN2,307,B_55757,Biomass,Biomass,0.24,0.8,4,4,0.02,6,3,1,40,20,10,3.0,0.4,0.0,0.3,1.0,0.0,40.0,40.0
EIA_55757_GEN3,307,B_55757,Biomass,Biomass,0.24,0.8,4,4,0.02,6,3,1,40,20,10,3.0,0.4,0.0,0.3,1.0,0.0,40.0,40.0
EIA_55757_GEN4,307,B_55757,Biomass,Biomass,0.24,0.8,4,4,0.02,6,3,1,40,20,10,3.0,0.4,0.0,0.3,1.0,0.0,40.0,40.0
EIA_55757_GEN5,307,B_55757,Biomass,Biomass,0.24,0.8,4,4,0.02,6,3,1,40,20,10,3.0,0.4,0.0,0.3,1.0,0.0,40.0,40.0
EIA_55757_GEN6,307,B_55757,Biomass,Biomass,0.24,0.8,4,4,0.02,6,3,1,40,20,10,3.0,0.4,0.0,0.3,1.0,0.0,40.0,40.0
EIA_55757_GEN7,307,B_55757,Biomass,Biomass,0.24,0.8,4,4,0.02,6,3,1,40,20,10,3.0,0.4,0.0,0.3,1.0,0.0,40.0,40.0
EIA_55769_MADW,527,W_55769,Wind,Wind,0.0,11.5,0,0,11.5,0,0,0,0,0,0,0.0,5.75,0.0,0.0,1.0,0.0,0.0,0.0
EIA_55786_CT01,438,G_55786,Gas,Gas,12.75,42.5,2,2,2.12,4,2,1,30,15,8,3.5,21.25,0.0,0.3,1.0,0.0,35.0,35.0
EIA_55786_CT02,438,G_55786,Gas,Gas,12.75,42.5,2,2,2.12,4,2,1,30,15,8,3.5,21.25,0.0,0.3,1.0,0.0,35.0,35.0
EIA_55787_CT01,437,O_55787,Oil,Oil,8.5,42.5,1,1,4.25,2,1,0,10,5,2,12.0,21.25,0.0,0.2,1.0,0.0,80.0,80.0
EIA_55787_CT02,437,O_55787,Oil,Oil,8.5,42.5,1,1,4.25,2,1,0,10,5,2,12.0,21.25,0.0,0.2,1.0,0.0,80.0,80.0
EIA_55790_1,186,W_55790,Wind,Wind,0.0,30.0,0,0,30.0,0,0,0,0,0,0,0.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0
EIA_56032_0001,441,G_56032,Gas,Gas,13.77,45.9,2,2,2.29,4,2,1,30,15,8,3.5,22.95,0.0,0.3,1.0,0.0,35.0,35.0
EIA_56032_001,441,G_56032,Gas,Gas,14.43,48.1,2,2,2.41,4,2,1,30,15,8,3.5,24.05,0.0,0.3,1.0,0.0,35.0,35.0
EIA_56141_2,431,G_56141,Gas,Gas,16.74,55.8,2,2,2.79,4,2,1,30,15,8,3.5,27.9,0.0,0.3,1.0,0.0,35.0,35.0
EIA_56188_CTG,444,G_56188,Gas,Gas,14.1,47.0,2,2,2.35,4,2,1,30,15,8,3.5,23.5,0.0,0.3,1.0,0.0,35.0,35.0
EIA_56188_STG,444,G_56188,Gas,Gas,8.25,27.5,2,2,1.38,4,2,1,30,15,8,3.5,13.75,0.0,0.3,1.0,0.0,35.0,35.0
EIA_56196_CA01,723,G_56196,Gas,Gas,56.4,188.0,2,2,9.4,4,2,1,30,15,8,3.5,94.0,0.0,0.3,1.0,0.0,35.0,35.0
EIA_56196_CT01,723,G_56196,Gas,Gas,71.4,238.0,2,2,11.9,4,2,1,30,15,8,3.5,119.0,0.0,0.3,1.0,0.0,35.0,35.0
EIA_56196_CT02,723,G_56196,Gas,Gas,71.4,238.0,2,2,11.9,4,2,1,30,15,8,3.5,119.0,0.0,0.3,1.0,0.0,35.0,35.0
EIA_56234_CT01,445,G_56234,Gas,Gas,56.31,187.7,2,2,9.38,4,2,1,30,15,8,3.5,93.85,0.0,0.3,1.0,0.0,35.0,35.0
EIA_56234_ST01,445,G_56234,Gas,Gas,38.88,129.6,2,2,6.48,4,2,1,30,15,8,3.5,64.8,0.0,0.3,1.0,0.0,35.0,35.0
EIA_56250_GEN1,720,B_56250,Biomass,Biomass,0.24,0.8,4,4,0.02,6,3,1,40,20,10,3.0,0.4,0.0,0.3,1.0,0.0,40.0,40.0
EIA_56250_GEN10,720,B_56250,Biomass,Biomass,0.48,1.6,4,4,0.03,6,3,1,40,20,10,3.0,0.8,0.0,0.3,1.0,0.0,40.0,40.0
EIA_56250_GEN11,720,B_56250,Biomass,Biomass,0.48,1.6,4,4,0.03,6,3,1,40,20,10,3.0,0.8,0.0,0.3,1.0,0.0,40.0,40.0
EIA_56250_GEN2,720,B_56250,Biomass,Biomass,0.24,0.8,4,4,0.02,6,3,1,40,20,10,3.0,0.4,0.0,0.3,1.0,0.0,40.0,40.0
EIA_56250_GEN3,720,B_56250,Biomass,Biomass,0.24,0.8,4,4,0.02,6,3,1,40,20,10,3.0,0.4,0.0,0.3,1.0,0.0,40.0,40.0
EIA_56250_GEN4,720,B_56250,Biomass,Biomass,0.24,0.8,4,4,0.02,6,3,1,40,20,10,3.0,0.4,0.0,0.3,1.0,0.0,40.0,40.0
EIA_56250_GEN5,720,B_56250,Biomass,Biomass,0.24,0.8,4,4,0.02,6,3,1,40,20,10,3.0,0.4,0.0,0.3,1.0,0.0,40.0,40.0
EIA_56250_GEN6,720,B_56250,Biomass,Biomass,0.24,0.8,4,4,0.02,6,3,1,40,20,10,3.0,0.4,0.0,0.3,1.0,0.0,40.0,40.0
EIA_56250_GEN7,720,B_56250,Biomass,Biomass,0.24,0.8,4,4,0.02,6,3,1,40,20,10,3.0,0.4,0.0,0.3,1.0,0.0,40.0,40.0
EIA_56250_GEN8,720,B_56250,Biomass,Biomass,0.24,0.8,4,4,0.02,6,3,1,40,20,10,3.0,0.4,0.0,0.3,1.0,0.0,40.0,40.0
EIA_56250_GEN9,720,B_56250,Biomass,Biomass,0.48,1.6,4,4,0.03,6,3,1,40,20,10,3.0,0.8,0.0,0.3,1.0,0.0,40.0,40.0
EIA_56259_CT11,615,G_56259,Gas,Gas,46.5,155.0,2,2,7.75,4,2,1,30,15,8,3.5,77.5,0.0,0.3,1.0,0.0,35.0,35.0
EIA_56259_CT12,615,G_56259,Gas,Gas,46.5,155.0,2,2,7.75,4,2,1,30,15,8,3.5,77.5,0.0,0.3,1.0,0.0,35.0,35.0
EIA_56259_ST13,615,G_56259,Gas,Gas,81.0,270.0,2,2,13.5,4,2,1,30,15,8,3.5,135.0,0.0,0.3,1.0,0.0,35.0,35.0
EIA_56290_1,714,W_56290,Wind,Wind,0.0,137.0,0,0,137.0,0,0,0,0,0,0,0.0,68.5,0.0,0.0,1.0,0.0,0.0,0.0
EIA_56290_1A,714,W_56290,Wind,Wind,0.0,61.1,0,0,61.1,0,0,0,0,0,0,0.0,30.55,0.0,0.0,1.0,0.0,0.0,0.0
EIA_56290_2,714,W_56290,Wind,Wind,0.0,33.0,0,0,33.0,0,0,0,0,0,0,0.0,16.5,0.0,0.0,1.0,0.0,0.0,0.0
EIA_56290_3,714,W_56290,Wind,Wind,0.0,91.0,0,0,91.0,0,0,0,0,0,0,0.0,45.5,0.0,0.0,1.0,0.0,0.0,0.0
EIA_56323_GEN1,307,B_56323,Biomass,Biomass,0.48,1.6,4,4,0.03,6,3,1,40,20,10,3.0,0.8,0.0,0.3,1.0,0.0,40.0,40.0
EIA_56323_GEN2,307,B_56323,Biomass,Biomass,0.48,1.6,4,4,0.03,6,3,1,40,20,10,3.0,0.8,0.0,0.3,1.0,0.0,40.0,40.0
EIA_56324_GEN1,357,B_56324,Biomass,Biomass,0.48,1.6,4,4,0.03,6,3,1,40,20,10,3.0,0.8,0.0,0.3,1.0,0.0,40.0,40.0
EIA_56324_GEN2,357,B_56324,Biomass,Biomass,0.48,1.6,4,4,0.03,6,3,1,40,20,10,3.0,0.8,0.0,0.3,1.0,0.0,40.0,40.0
EIA_56324_GEN3,357,B_56324,Biomass,Biomass,0.48,1.6,4,4,0.03,6,3,1,40,20,10,3.0,0.8,0.0,0.3,1.0,0.0,40.0,40.0
EIA_56324_GEN4,357,B_56324,Biomass,Biomass,0.48,1.6,4,4,0.03,6,3,1,40,20,10,3.0,0.8,0.0,0.3,1.0,0.0,40.0,40.0
EIA_56526_GEN1,288,B_56526,Biomass,Biomass,0.24,0.8,4,4,0.02,6,3,1,40,20,10,3.0,0.4,0.0,0.3,1.0,0.0,40.0,40.0
EIA_56526_GEN2,288,B_56526,Biomass,Biomass,0.24,0.8,4,4,0.02,6,3,1,40,20,10,3.0,0.4,0.0,0.3,1.0,0.0,40.0,40.0
EIA_56526_GEN3,288,B_56526,Biomass,Biomass,0.24,0.8,4,4,0.02,6,3,1,40,20,10,3.0,0.4,0.0,0.3,1.0,0.0,40.0,40.0
EIA_56526_GEN4,288,B_56526,Biomass,Biomass,0.24,0.8,4,4,0.02,6,3,1,40,20,10,3.0,0.4,0.0,0.3,1.0,0.0,40.0,40.0
EIA_56526_GEN5,288,B_56526,Biomass,Biomass,0.24,0.8,4,4,0.02,6,3,1,40,20,10,3.0,0.4,0.0,0.3,1.0,0.0,40.0,40.0
EIA_56526_GEN6,288,B_56526,Biomass,Biomass,0.24,0.8,4,4,0.02,6,3,1,40,20,10,3.0,0.4,0.0,0.3,1.0,0.0,40.0,40.0
EIA_56526_GEN7,288,B_56526,Biomass,Biomass,0.24,0.8,4,4,0.02,6,3,1,40,20,10,3.0,0.4,0.0,0.3,1.0,0.0,40.0,40.0
EIA_56526_GEN8,288,B_56526,Biomass,Biomass,0.24,0.8,4,4,0.02,6,3,1,40,20,10,3.0,0.4,0.0,0.3,1.0,0.0,40.0,40.0
EIA_56575_1,658,W_56575,Wind,Wind,0.0,20.0,0,0,20.0,0,0,0,0,0,0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0
EIA_56594_MU1,527,W_56594,Wind,Wind,0.0,34.5,0,0,34.5,0,0,0,0,0,0,0.0,17.25,0.0,0.0,1.0,0.0,0.0,0.0
EIA_56618_1,292,W_56618,Wind,Wind,0.0,100.5,0,0,100.5,0,0,0,0,0,0,0.0,50.25,0.0,0.0,1.0,0.0,0.0,0.0
EIA_56619_1,292,W_56619,Wind,Wind,0.0,81.0,0,0,81.0,0,0,0,0,0,0,0.0,40.5,0.0,0.0,1.0,0.0,0.0,0.0
EIA_56620_1,667,W_56620,Wind,Wind,0.0,100.5,0,0,100.5,0,0,0,0,0,0,0.0,50.25,0.0,0.0,1.0,0.0,0.0,0.0
EIA_56633_1,638,W_56633,Wind,Wind,0.0,37.5,0,0,37.5,0,0,0,0,0,0,0.0,18.75,0.0,0.0,1.0,0.0,0.0,0.0
EIA_56634_1,209,W_56634,Wind,Wind,0.0,87.5,0,0,87.5,0,0,0,0,0,0,0.0,43.75,0.0,0.0,1.0,0.0,0.0,0.0
EIA_56703_1,533,H_56703,Hydro,Hydro,0.0,1.0,0,0,0.2,0,0,0,0,0,0,0.0,0.5,0.0,0.0,1.0,0.0,5.0,5.0
EIA_56703_6,533,H_56703,Hydro,Hydro,0.0,1.2,0,0,0.24,0,0,0,0,0,0,0.0,0.6,0.0,0.0,1.0,0.0,5.0,5.0
EIA_56703_7,533,H_56703,Hydro,Hydro,0.0,1.2,0,0,0.24,0,0,0,0,0,0,0.0,0.6,0.0,0.0,1.0,0.0,5.0,5.0
EIA_56703_8,533,H_56703,Hydro,Hydro,0.0,1.2,0,0,0.24,0,0,0,0,0,0,0.0,0.6,0.0,0.0,1.0,0.0,5.0,5.0
EIA_56703_9,533,H_56703,Hydro,Hydro,0.0,0.9,0,0,0.18,0,0,0,0,0,0,0.0,0.45,0.0,0.0,1.0,0.0,5.0,5.0
EIA_56704_3,536,H_56704,Hydro,Hydro,0.0,2.0,0,0,0.4,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,5.0
EIA_56705_4,536,H_56705,Hydro,Hydro,0.0,0.5,0,0,0.1,0,0,0,0,0,0,0.0,0.25,0.0,0.0,1.0,0.0,5.0,5.0
EIA_56705_5,536,H_56705,Hydro,Hydro,0.0,0.5,0,0,0.1,0,0,0,0,0,0,0.0,0.25,0.0,0.0,1.0,0.0,5.0,5.0
EIA_56857_GEN1,292,W_56857,Wind,Wind,0.0,215.3,0,0,215.3,0,0,0,0,0,0,0.0,107.65,0.0,0.0,1.0,0.0,0.0,0.0
EIA_56901_1,216,W_56901,Wind,Wind,0.0,97.5,0,0,97.5,0,0,0,0,0,0,0.0,48.75,0.0,0.0,1.0,0.0,0.0,0.0
EIA_56902_1,689,W_56902,Wind,Wind,0.0,126.0,0,0,126.0,0,0,0,0,0,0,0.0,63.0,0.0,0.0,1.0,0.0,0.0,0.0
EIA_56904_1,292,W_56904,Wind,Wind,0.0,106.5,0,0,106.5,0,0,0,0,0,0,0.0,53.25,0.0,0.0,1.0,0.0,0.0,0.0
EIA_56936_GEN1,343,H_56936,Hydro,Hydro,0.0,2.3,0,0,0.46,0,0,0,0,0,0,0.0,1.15,0.0,0.0,1.0,0.0,5.0,5.0
EIA_56936_GEN2,343,H_56936,Hydro,Hydro,0.0,1.9,0,0,0.38,0,0,0,0,0,0,0.0,0.95,0.0,0.0,1.0,0.0,5.0,5.0
EIA_56936_GEN3,343,H_56936,Hydro,Hydro,0.0,2.1,0,0,0.42,0,0,0,0,0,0,0.0,1.05,0.0,0.0,1.0,0.0,5.0,5.0
EIA_56936_GEN4,343,H_56936,Hydro,Hydro,0.0,2.3,0,0,0.46,0,0,0,0,0,0,0.0,1.15,0.0,0.0,1.0,0.0,5.0,5.0
EIA_56936_GEN5,343,H_56936,Hydro,Hydro,0.0,2.7,0,0,0.54,0,0,0,0,0,0,0.0,1.35,0.0,0.0,1.0,0.0,5.0,5.0
EIA_56940_CTG1,538,G_56940,Gas,Gas,56.61,188.7,2,2,9.44,4,2,1,30,15,8,3.5,94.35,0.0,0.3,1.0,0.0,35.0,35.0
EIA_56940_CTG2,538,G_56940,Gas,Gas,56.61,188.7,2,2,9.44,4,2,1,30,15,8,3.5,94.35,0.0,0.3,1.0,0.0,35.0,35.0
EIA_56940_STG,538,G_56940,Gas,Gas,89.1,297.0,2,2,14.85,4,2,1,30,15,8,3.5,148.5,0.0,0.3,1.0,0.0,35.0,35.0
EIA_56953_1,323,W_56953,Wind,Wind,0.0,112.0,0,0,112.0,0,0,0,0,0,0,0.0,56.0,0.0,0.0,1.0,0.0,0.0,0.0
EIA_56958_GEN1,100,B_56958,Biomass,Biomass,0.48,1.6,4,4,0.03,6,3,1,40,20,10,3.0,0.8,0.0,0.3,1.0,0.0,40.0,40.0
EIA_56958_GEN2,100,B_56958,Biomass,Biomass,0.48,1.6,4,4,0.03,6,3,1,40,20,10,3.0,0.8,0.0,0.3,1.0,0.0,40.0,40.0
EIA_56958_GEN3,100,B_56958,Biomass,Biomass,0.48,1.6,4,4,0.03,6,3,1,40,20,10,3.0,0.8,0.0,0.3,1.0,0.0,40.0,40.0
EIA_56958_GEN4,100,B_56958,Biomass,Biomass,0.48,1.6,4,4,0.03,6,3,1,40,20,10,3.0,0.8,0.0,0.3,1.0,0.0,40.0,40.0
EIA_56986_GEN1,142,B_56986,Biomass,Biomass,0.48,1.6,4,4,0.03,6,3,1,40,20,10,3.0,0.8,0.0,0.3,1.0,0.0,40.0,40.0
EIA_56986_GEN2,142,B_56986,Biomass,Biomass,0.48,1.6,4,4,0.03,6,3,1,40,20,10,3.0,0.8,0.0,0.3,1.0,0.0,40.0,40.0
EIA_56986_GEN3,142,B_56986,Biomass,Biomass,0.48,1.6,4,4,0.03,6,3,1,40,20,10,3.0,0.8,0.0,0.3,1.0,0.0,40.0,40.0
EIA_56986_GEN4,142,B_56986,Biomass,Biomass,0.48,1.6,4,4,0.03,6,3,1,40,20,10,3.0,0.8,0.0,0.3,1.0,0.0,40.0,40.0
EIA_56987_GEN1,262,B_56987,Biomass,Biomass,0.48,1.6,4,4,0.03,6,3,1,40,20,10,3.0,0.8,0.0,0.3,1.0,0.0,40.0,40.0
EIA_56987_GEN2,262,B_56987,Biomass,Biomass,0.48,1.6,4,4,0.03,6,3,1,40,20,10,3.0,0.8,0.0,0.3,1.0,0.0,40.0,40.0
EIA_56987_GEN3,262,B_56987,Biomass,Biomass,0.48,1.6,4,4,0.03,6,3,1,40,20,10,3.0,0.8,0.0,0.3,1.0,0.0,40.0,40.0
EIA_57003_GEN1,631,B_57003,Biomass,Biomass,0.48,1.6,4,4,0.03,6,3,1,40,20,10,3.0,0.8,0.0,0.3,1.0,0.0,40.0,40.0
EIA_57003_GEN2,631,B_57003,Biomass,Biomass,0.48,1.6,4,4,0.03,6,3,1,40,20,10,3.0,0.8,0.0,0.3,1.0,0.0,40.0,40.0
EIA_57078_1,571,W_57078,Wind,Wind,0.0,15.0,0,0,15.0,0,0,0,0,0,0,0.0,7.5,0.0,0.0,1.0,0.0,0.0,0.0
EIA_57185_U001,58,G_57185,Gas,Gas,42.99,143.3,2,2,7.17,4,2,1,30,15,8,3.5,71.65,0.0,0.3,1.0,0.0,35.0,35.0
EIA_57185_U002,58,G_57185,Gas,Gas,42.99,143.3,2,2,7.17,4,2,1,30,15,8,3.5,71.65,0.0,0.3,1.0,0.0,35.0,35.0
EIA_57185_U003,58,G_57185,Gas,Gas,42.99,143.3,2,2,7.17,4,2,1,30,15,8,3.5,71.65,0.0,0.3,1.0,0.0,35.0,35.0
EIA_57185_U004,58,G_57185,Gas,Gas,58.62,195.4,2,2,9.77,4,2,1,30,15,8,3.5,97.7,0.0,0.3,1.0,0.0,35.0,35.0
EIA_57185_U005,58,G_57185,Gas,Gas,58.62,195.4,2,2,9.77,4,2,1,30,15,8,3.5,97.7,0.0,0.3,1.0,0.0,35.0,35.0
EIA_57185_U006,58,G_57185,Gas,Gas,58.62,195.4,2,2,9.77,4,2,1,30,15,8,3.5,97.7,0.0,0.3,1.0,0.0,35.0,35.0
EIA_57186_GEN1,267,B_57186,Biomass,Biomass,0.48,1.6,4,4,0.03,6,3,1,40,20,10,3.0,0.8,0.0,0.3,1.0,0.0,40.0,40.0
EIA_57186_GEN2,267,B_57186,Biomass,Biomass,0.48,1.6,4,4,0.03,6,3,1,40,20,10,3.0,0.8,0.0,0.3,1.0,0.0,40.0,40.0
EIA_57186_GEN3,267,B_57186,Biomass,Biomass,0.48,1.6,4,4,0.03,6,3,1,40,20,10,3.0,0.8,0.0,0.3,1.0,0.0,40.0,40.0
EIA_57186_GEN4,267,B_57186,Biomass,Biomass,0.48,1.6,4,4,0.03,6,3,1,40,20,10,3.0,0.8,0.0,0.3,1.0,0.0,40.0,40.0
EIA_57186_GEN5,267,B_57186,Biomass,Biomass,0.48,1.6,4,4,0.03,6,3,1,40,20,10,3.0,0.8,0.0,0.3,1.0,0.0,40.0,40.0
EIA_57186_GEN6,267,B_57186,Biomass,Biomass,0.48,1.6,4,4,0.03,6,3,1,40,20,10,3.0,0.8,0.0,0.3,1.0,0.0,40.0,40.0
EIA_57287_1,165,W_57287,Wind,Wind,0.0,74.0,0,0,74.0,0,0,0,0,0,0,0.0,37.0,0.0,0.0,1.0,0.0,0.0,0.0
EIA_57404_GEN1,54,B_57404,Biomass,Biomass,0.48,1.6,4,4,0.03,6,3,1,40,20,10,3.0,0.8,0.0,0.3,1.0,0.0,40.0,40.0
EIA_57404_GEN2,54,B_57404,Biomass,Biomass,0.48,1.6,4,4,0.03,6,3,1,40,20,10,3.0,0.8,0.0,0.3,1.0,0.0,40.0,40.0
EIA_57589_9WUBN,445,S_57589,Solar,Solar,0.0,31.5,0,0,31.5,0,0,0,0,0,0,0.0,15.75,0.0,0.0,1.0,0.0,0.0,0.0
EIA_57648_WT1,228,W_57648,Wind,Wind,0.0,1.7,0,0,1.7,0,0,0,0,0,0,0.0,0.85,0.0,0.0,1.0,0.0,0.0,0.0
EIA_57648_WT2,228,W_57648,Wind,Wind,0.0,1.7,0,0,1.7,0,0,0,0,0,0,0.0,0.85,0.0,0.0,1.0,0.0,0.0,0.0
EIA_57664_CT3,723,G_57664,Gas,Gas,46.8,156.0,2,2,7.8,4,2,1,30,15,8,3.5,78.0,0.0,0.3,1.0,0.0,35.0,35.0
EIA_57664_CT4,723,G_57664,Gas,Gas,46.8,156.0,2,2,7.8,4,2,1,30,15,8,3.5,78.0,0.0,0.3,1.0,0.0,35.0,35.0
EIA_57664_ST2,723,G_57664,Gas,Gas,68.4,228.0,2,2,11.4,4,2,1,30,15,8,3.5,114.0,0.0,0.3,1.0,0.0,35.0,35.0
EIA_57789_GEN1,397,G_57789,Gas,Gas,0.6,2.0,2,2,0.1,4,2,1,30,15,8,3.5,1.0,0.0,0.3,1.0,0.0,35.0,35.0
EIA_57789_GEN2,397,G_57789,Gas,Gas,0.6,2.0,2,2,0.1,4,2,1,30,15,8,3.5,1.0,0.0,0.3,1.0,0.0,35.0,35.0
EIA_57789_GEN3,397,G_57789,Gas,Gas,0.6,2.0,2,2,0.1,4,2,1,30,15,8,3.5,1.0,0.0,0.3,1.0,0.0,35.0,35.0
EIA_57798_1OBP,397,G_57798,Gas,Gas,1.38,4.6,2,2,0.23,4,2,1,30,15,8,3.5,2.3,0.0,0.3,1.0,0.0,35.0,35.0
EIA_57867_1,586,W_57867,Wind,Wind,0.0,51.3,0,0,51.3,0,0,0,0,0,0,0.0,25.65,0.0,0.0,1.0,0.0,0.0,0.0
EIA_57867_2,586,W_57867,Wind,Wind,0.0,4.1,0,0,4.1,0,0,0,0,0,0,0.0,2.05,0.0,0.0,1.0,0.0,0.0,0.0
EIA_58088_1,323,W_58088,Wind,Wind,0.0,94.4,0,0,94.4,0,0,0,0,0,0,0.0,47.2,0.0,0.0,1.0,0.0,0.0,0.0
EIA_58157_HP,61,G_58157,Gas,Gas,5.1,17.0,2,2,0.85,4,2,1,30,15,8,3.5,8.5,0.0,0.3,1.0,0.0,35.0,35.0
EIA_58157_LP,61,G_58157,Gas,Gas,2.16,7.2,2,2,0.36,4,2,1,30,15,8,3.5,3.6,0.0,0.3,1.0,0.0,35.0,35.0
EIA_58167_GEN1,445,G_58167,Gas,Gas,0.39,1.3,2,2,0.07,4,2,1,30,15,8,3.5,0.65,0.0,0.3,1.0,0.0,35.0,35.0
