ercot_substation,lat,lon,match_source,confidence,score,matched_name,load_zone,max_voltage_kv,eia_plant_code,osm_id,propagated_from
ODEMSAND,26.167627,-98.097755,propagated,low,0,,LZ_SOUTH,69.0,,,ELGATO
ODESA,31.871315,-102.398409,eia860,high,92.6,Odessa,LZ_WEST,138.0,64294,,
ODESW,30.559511,-98.337565,propagated,low,0,,LZ_WEST,138.0,,,WIRTZ
ODLASW,29.268206,-100.198,osm,high,97.3,Odlaw Substation,LZ_SOUTH,138.0,,343343397,
ODNTH,29.183513,-99.834833,propagated,low,0,,LZ_WEST,138.0,,,W_LD_138
ODOM_RC,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,138.0,,,
ODYSSEUS,30.639224,-102.943675,propagated,low,0,,LZ_WEST,345.0,,,CONCHO
OECCS,30.231749,-97.613703,propagated,low,0,,LZ_WEST,345.0,,,HORNSB
OGALLALA,34.5199,-102.038978,osm,high,100,Ogallala Substation,LZ_WEST,345.0,,453589277,
OGSES,29.271,-98.456,propagated,low,0,,LZ_NORTH,345.0,,,BEXAR_ES
OGS_SLR,29.271,-98.456,propagated,low,0,,LZ_SOUTH,138.0,,,BEXAR_ES
OILMILL,31.0,-102.5,lz_centroid,none,0,,LZ_WEST,69.0,,,
OILML,32.857896,-97.511964,propagated,low,0,,LZ_NORTH,69.0,,,AZLES
OKCLS,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,138.0,,,
OKLA,30.818366,-102.365944,propagated,low,0,,LZ_WEST,345.0,,,KEO
OKLND,32.865417,-97.099401,propagated,low,0,,LZ_NORTH,138.0,,,EULES
OLDEN,30.479567,-97.781526,propagated,low,0,,LZ_WEST,69.0,,,JOLLYVIL
OLDOCEAN,28.9275,-99.0919,propagated,low,0,,LZ_HOUSTON,69.0,,,PEARSALL
OLE,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,138.0,,,
OLEANDER,26.206661,-97.664646,osm,high,100,Oleander Substation,LZ_SOUTH,138.0,,501854961,
OLFSW,30.479567,-97.781526,propagated,low,0,,LZ_WEST,138.0,,,JOLLYVIL
OLINGR,30.750029,-98.416657,propagated,low,0,,LZ_NORTH,138.0,,,CORONA
OLIVIAS,28.689117,-96.452971,osm,high,98.4,Olivia Substation,LZ_SOUTH,69.0,,515869193,
OLLIN,30.3033,-97.6128,propagated,low,0,,LZ_WEST,138.0,,,DECKER
OLLINPHI,29.271,-98.456,propagated,low,0,,LZ_WEST,138.0,,,BEXAR_ES
OLMITO,26.001476,-97.519898,osm,high,100,Olmito Substation,LZ_SOUTH,138.0,,513362297,
OLMOS_S,28.243845,-97.796033,osm,medium,89.8,Olmos Substation,LZ_SOUTH,69.0,,489376571,
OLN,29.379407,-94.953306,propagated,low,0,,LZ_WEST,69.0,,,INTRCITY
OLNEYTN,33.371086,-98.720465,eia860,medium,86.6,Olney,LZ_WEST,69.0,65832,,
OLSEN,31.776667,-97.564458,osm,high,100,Olsen Substation,LZ_NORTH,138.0,,20697123,
OLYSW,31.740751,-102.213176,propagated,low,0,,LZ_NORTH,138.0,,,PEGAS
OMPOD,33.060255,-96.699995,propagated,low,0,,LZ_WEST,138.0,,,ALLNC
ONEAL,36.01196,-95.703023,osm,medium,83.2,Oneta Substation,LZ_NORTH,69.0,,167422896,
ONION,30.210554,-97.617307,osm,medium,89.8,Onion Creek Substation,LZ_SOUTH,138.0,,416486816,
ONYXREA,26.167627,-98.097755,propagated,low,0,,LZ_WEST,69.0,,,ELGATO
OR,31.4647,-96.985,propagated,low,0,,LZ_HOUSTON,138.0,,,LK
ORANS,32.865417,-97.099401,propagated,low,0,,LZ_NORTH,138.0,,,EULES
ORIANA,28.905346,-96.978078,eia860,medium,90.1,Oriana Solar LLC,LZ_SOUTH,138.0,65849,,
ORION,29.628743,-95.04513,osm,high,100,Orion Substation,LZ_HOUSTON,138.0,,585622298,
ORNGROV,29.0,-98.0,lz_centroid,none,0,,LZ_SOUTH,138.0,,,
ORNGRVS,32.865417,-97.099401,propagated,low,0,,LZ_SOUTH,69.0,,,EULES
ORNT,31.654004,-100.326906,osm,medium,87.5,Orient Substation,LZ_WEST,138.0,,85525320,
ORRBR,31.740751,-102.213176,propagated,low,0,,LZ_NORTH,138.0,,,PEGAS
OTTINE,29.613707,-97.478585,osm,high,100,Ottine Substation,LZ_SOUTH,69.0,,425964711,
OTTOJ,29.271,-98.456,propagated,low,0,,LZ_NORTH,69.0,,,BEXAR_ES
OUTP_SLR,31.503698,-97.762643,propagated,low,0,,LZ_SOUTH,345.0,,,GATESVL2
OUTSW,31.740751,-102.213176,propagated,low,0,,LZ_NORTH,345.0,,,PEGAS
OVEJA,35.653889,-100.538611,propagated,low,0,,LZ_WEST,345.0,,,MIAM1
OVERSTRE,32.41804,-99.75673,osm,medium,91.7,Over Street Substation,LZ_WEST,69.0,,516457774,
OVRLD,32.128234,-101.818895,propagated,low,0,,LZ_WEST,138.0,,,TRIANGLE
OVRTN,32.865417,-97.099401,propagated,low,0,,LZ_NORTH,69.0,,,EULES
OWF,27.687378,-98.068991,propagated,low,0,,LZ_WEST,138.0,,,BENBOLT
OWLHL,32.863769,-100.975128,propagated,low,0,,LZ_WEST,138.0,,,DMTSW
OXYSB,31.0,-102.5,lz_centroid,none,0,,LZ_WEST,69.0,,,
OXYSOLAR,31.4308,-103.7289,propagated,low,0,,LZ_WEST,138.0,,,W_PECOS
OXY_CC,28.985999,-95.358109,propagated,low,0,,LZ_SOUTH,138.0,,,DOW
OXY_INGL,27.318515,-97.810266,propagated,low,0,,LZ_SOUTH,138.0,,,LOYOLA
OYS,33.393056,-95.146667,propagated,low,0,,LZ_HOUSTON,138.0,,,RVR
OZNC,31.593316,-100.178079,propagated,low,0,,LZ_WEST,69.0,,,MILES
OZONA,30.719148,-101.199763,osm,high,100,Ozona Substation,LZ_WEST,69.0,,424977318,
OZTSW,33.048156,-97.034996,propagated,low,0,,LZ_WEST,345.0,,,WEAST
P0,29.22717,-99.699701,propagated,low,0,,LZ_SOUTH,138.0,,,DOWNIES
P1,29.0,-98.0,lz_centroid,none,0,,LZ_SOUTH,138.0,,,
P2,30.645131,-98.258172,propagated,low,0,,LZ_SOUTH,138.0,,,FAIRLA
P5,29.0,-98.0,lz_centroid,none,0,,LZ_SOUTH,138.0,,,
P66SUB12,32.104125,-100.162375,propagated,low,0,,LZ_HOUSTON,138.0,,,HOLSTEIN
P66SUB2,33.144966,-97.108397,propagated,low,0,,LZ_HOUSTON,69.0,,,TEASLEY
P66SUB6,29.233882,-95.187062,propagated,low,0,,LZ_HOUSTON,69.0,,,AMOCOOIL
P66_3,29.8,-95.3,lz_centroid,none,0,,LZ_HOUSTON,69.0,,,
PA,31.4647,-96.985,propagated,low,0,,LZ_HOUSTON,138.0,,,LK
PACSW,33.048156,-97.034996,propagated,low,0,,LZ_NORTH,345.0,,,WEAST
PAD1_ESS,29.271,-98.456,propagated,low,0,,LZ_SOUTH,138.0,,,BEXAR_ES
PAD2_ESS,31.503698,-97.762643,propagated,low,0,,LZ_SOUTH,138.0,,,GATESVL2
PAD3_ESS,29.234722,-100.209167,propagated,low,0,,LZ_SOUTH,138.0,,,ANACACHO
PADC,31.0,-102.5,lz_centroid,none,0,,LZ_WEST,69.0,,,
PADRA,32.857896,-97.511964,propagated,low,0,,LZ_NORTH,138.0,,,AZLES
PADU,27.611107,-99.499906,propagated,low,0,,LZ_WEST,138.0,,,MILO
PADUCAR2,31.0,-102.5,lz_centroid,none,0,,LZ_WEST,69.0,,,
PAGE,30.798512,-100.464311,osm,medium,87.7,Page Field Substation,LZ_WEST,69.0,,493442345,
PAIGE,30.2144,-97.134836,osm,high,100,Paige Substation,LZ_SOUTH,138.0,,509586591,
PAINTCRE,32.524018,-99.822569,propagated,low,0,,LZ_WEST,138.0,,,MULBERRY
PAINTROC,31.506238,-99.918066,osm,high,95.6,Paint Rock Substation,LZ_WEST,69.0,,493048295,
PAIS,30.457815,-99.13096,propagated,low,0,,LZ_WEST,69.0,,,DOSS
PALACIOS,28.757033,-96.212156,osm,high,100,Palacios Substation,LZ_SOUTH,69.0,,337882120,
PALAFOX,29.0,-98.0,lz_centroid,none,0,,LZ_SOUTH,138.0,,,
PALEFA,30.426731,-98.108666,osm,high,92.9,Paleface Substation,LZ_SOUTH,138.0,,206174800,
PALEPE,29.788732,-98.526389,propagated,low,0,,LZ_SOUTH,138.0,,,BERGHE
PALE_ESS,35.093889,-101.326111,propagated,low,0,,LZ_WEST,345.0,,,GOODNIT1
PALMAS,26.288889,-97.496389,eia860,medium,90.1,"Palmas Wind, LLC",LZ_SOUTH,138.0,61773,,
PALMHURS,26.271955,-98.237909,osm,high,100.0,Palmhurst Substation,LZ_SOUTH,138.0,,512644931,
PALMITO,25.984442,-97.380154,osm,high,100,Palmito Substation,LZ_SOUTH,345.0,,487061712,
PALMVIEW,26.235151,-98.366488,osm,high,100,Palmview Substation,LZ_SOUTH,138.0,,512644974,
PALMWIND,29.0,-98.0,lz_centroid,none,0,,LZ_SOUTH,138.0,,,
PALOALTO,29.318147,-98.549702,osm,medium,82.7,Palo Alto Substation,LZ_SOUTH,138.0,,320535884,
PALODURO,31.503698,-97.762643,propagated,low,0,,LZ_SOUTH,138.0,,,GATESVL2
PALOM,33.889462,-101.80158,eia860,medium,83.2,Paleo,LZ_NORTH,138.0,65491,,
PALOUSE,29.209729,-96.029597,propagated,low,0,,LZ_WEST,138.0,,,LAN_CTY
PALRD,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,138.0,,,
PANAMERI,31.0,-102.5,lz_centroid,none,0,,LZ_WEST,69.0,,,
PANDALE,26.167627,-98.097755,propagated,low,0,,LZ_WEST,69.0,,,ELGATO
PANDA_S,31.769474,-101.52076,propagated,low,0,,LZ_NORTH,138.0,,,EINSTEIN
PANDA_T1,35.254028,-101.185906,propagated,low,0,,LZ_NORTH,345.0,,,GRANDVW1
PANDA_T2,31.952605,-97.867242,propagated,low,0,,LZ_NORTH,345.0,,,KOPPERL
PANTERA,33.453414,-99.603054,propagated,low,0,,LZ_SOUTH,138.0,,,EASTMUND
PAP1,30.003599,-97.667464,propagated,low,0,,LZ_SOUTH,138.0,,,MENDOZ
PAR,31.186,-103.128,propagated,low,0,,LZ_HOUSTON,345.0,,,TAYGETE
PARCO,32.865417,-97.099401,propagated,low,0,,LZ_NORTH,138.0,,,EULES
PAREDES,26.195505,-97.466484,osm,high,100,Paredes Switching Station,LZ_SOUTH,138.0,,512007650,
PARIS,33.6968,-95.5577,eia860,high,100.0,Paris Energy Center,LZ_NORTH,138.0,50109,,
PARKER,29.571962,-96.384081,osm,high,100,Parker Substation,LZ_SOUTH,69.0,,520305183,
PARKWA,29.582719,-98.290149,osm,high,98.4,Parkway Substation,LZ_SOUTH,138.0,,172104114,
PARVIN,35.40238,-101.15404,propagated,low,0,,LZ_NORTH,138.0,,,RAILHEAD
PAT,31.4647,-96.985,propagated,low,0,,LZ_HOUSTON,138.0,,,LK
PATN_RC,32.311556,-100.061589,propagated,low,0,,LZ_NORTH,138.0,,,BUFF_GAP
PATRICIA,32.549904,-102.008134,osm,high,100,Patricia Substation,LZ_WEST,138.0,,459158248,
PATTON,30.238155,-97.870424,osm,high,92.9,Patton Lane Substation,LZ_SOUTH,138.0,,207256326,
PATTSNST,29.167065,-95.440647,propagated,low,0,,LZ_NORTH,138.0,,,ANGLETON
PAUL,32.524018,-99.822569,propagated,low,0,,LZ_WEST,138.0,,,MULBERRY
PAULANN,31.0,-102.5,lz_centroid,none,0,,LZ_WEST,138.0,,,
PAULN,31.047224,-100.542055,propagated,low,0,,LZ_NORTH,138.0,,,BIGHIL
PAVLOV,28.994112,-96.126203,eia860,high,100.0,Pavlov,LZ_SOUTH,138.0,67493,,
PAVO_ESS,30.885123,-102.42261,eia860,medium,87.0,Pavo,LZ_WEST,138.0,65492,,
PAWNEE,28.739736,-98.024283,osm,high,100,Pawnee Substation,LZ_SOUTH,345.0,,174560152,
PAYNE,34.892325,-97.554957,osm,high,100,Payne Substation,LZ_NORTH,138.0,,1124329773,
PB2SES,32.303889,-100.021667,propagated,low,0,,LZ_WEST,138.0,,,CALLAHAN
PBELL,30.256785,-97.737893,propagated,low,0,,LZ_WEST,138.0,,,RAINEYST
PBLUN,29.713355,-98.098374,propagated,low,0,,LZ_WEST,138.0,,,HORTON
PBSES,31.0,-102.5,lz_centroid,none,0,,LZ_WEST,138.0,,,
PCAKETNP,35.40238,-101.15404,propagated,low,0,,LZ_NORTH,69.0,,,RAILHEAD
PCOIT,29.271,-98.456,propagated,low,0,,LZ_NORTH,138.0,,,BEXAR_ES
PCOMM,32.128234,-101.818895,propagated,low,0,,LZ_NORTH,138.0,,,TRIANGLE
PCT,29.271,-98.456,propagated,low,0,,LZ_HOUSTON,345.0,,,BEXAR_ES
PCTSW,32.465874,-100.139167,propagated,low,0,,LZ_WEST,138.0,,,MCELMU
PCUST,31.734823,-104.749085,propagated,low,0,,LZ_NORTH,138.0,,,KUNITZ
PC_NORTH,30.479567,-97.781526,propagated,low,0,,LZ_WEST,345.0,,,JOLLYVIL
PC_SOUTH,28.985999,-95.358109,propagated,low,0,,LZ_WEST,345.0,,,DOW
PDPOD,32.857896,-97.511964,propagated,low,0,,LZ_WEST,138.0,,,AZLES
PDSES,32.865417,-97.099401,propagated,low,0,,LZ_NORTH,138.0,,,EULES
PE,31.4647,-96.985,propagated,low,0,,LZ_HOUSTON,138.0,,,LK
PEAC,33.176348,-100.391512,osm,medium,82.3,Peacock Substation,LZ_WEST,69.0,,519686395,
PEARSAL1,28.9275,-99.0919,eia860,medium,89.8,Pearsall,LZ_SOUTH,69.0,3630,,
PEARSAL2,28.9275,-99.0919,eia860,medium,89.8,Pearsall,LZ_SOUTH,138.0,3630,,
PEARSALL,28.9275,-99.0919,eia860,high,100.0,Pearsall,LZ_SOUTH,138.0,3630,,
PEARSON,29.262899,-98.924104,osm,high,100,Pearson Substation,LZ_SOUTH,138.0,,320099410,
PEBSW,29.183513,-99.834833,propagated,low,0,,LZ_NORTH,138.0,,,W_LD_138
PECAN,31.078667,-96.223278,eia860,medium,87.0,Pecan BESS,LZ_WEST,138.0,67774,,
PECAN_BY,32.366511,-99.52663,osm,medium,91.7,Pecan Bayou Substation,LZ_WEST,138.0,,137024669,
PECKS,31.784877,-101.836027,osm,medium,91.0,Peck Substation,LZ_WEST,138.0,,11922386120,
PECN_GRV,32.311556,-100.061589,propagated,low,0,,LZ_WEST,138.0,,,BUFFALO
PECOS,31.429378,-103.498544,osm,high,100,Pecos Substation,LZ_WEST,138.0,,501745941,
PECOSRI,31.429378,-103.498544,osm,medium,86.6,Pecos Substation,LZ_WEST,69.0,,501745941,
PECV,31.0,-102.5,lz_centroid,none,0,,LZ_WEST,138.0,,,
PEDENRD,32.940934,-97.454408,osm,medium,90.1,Peden Road Substation,LZ_NORTH,138.0,,454866346,
PEDERNAL,30.249881,-97.720949,osm,high,95.6,Pedernales Substation,LZ_SOUTH,138.0,,188455330,
PEGAS,31.740751,-102.213176,osm,medium,91.0,Pegasus Substation,LZ_WEST,138.0,,499731279,
PELICAN,26.138388,-97.174635,propagated,low,0,,LZ_SOUTH,138.0,,,S_PADRE
PENA,28.985999,-95.358109,propagated,low,0,,LZ_SOUTH,345.0,,,DOW
PENA3,32.168778,-101.478409,propagated,low,0,,LZ_SOUTH,345.0,,,ELBOW
PENDULO,31.114404,-103.666626,propagated,low,0,,LZ_WEST,345.0,,,CHERRYCR
PENUMBRA,30.948403,-103.36201,propagated,low,0,,LZ_WEST,345.0,,,SOLSTICE
PEORIA,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,69.0,,,
PERE_SLR,29.271,-98.456,propagated,low,0,,LZ_SOUTH,345.0,,,BEXAR_ES
PERIGEE,31.0,-102.5,lz_centroid,none,0,,LZ_WEST,345.0,,,
PERIN,35.927178,-97.070064,osm,medium,86.3,Perkins,LZ_NORTH,138.0,,449120877,
PERKINSP,32.00613,-100.768734,osm,high,99.3,Perkins Substation,LZ_WEST,69.0,,491401772,
PES1,33.150904,-101.679188,propagated,low,0,,LZ_HOUSTON,138.0,,,TAHOKA
PET,31.4647,-96.985,propagated,low,0,,LZ_HOUSTON,138.0,,,LK
PETEWAY,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,69.0,,,
PETROLIA,31.0,-102.5,lz_centroid,none,0,,LZ_WEST,69.0,,,
PETTUS,28.620674,-97.795444,osm,high,100,Pettus Substation,LZ_SOUTH,69.0,,489376750,
PEY,33.150904,-101.679188,propagated,low,0,,LZ_HOUSTON,345.0,,,TAHOKA
PFFRD,28.9275,-99.0919,propagated,low,0,,LZ_NORTH,138.0,,,PEARSAL2
PFLGV,32.865417,-97.099401,propagated,low,0,,LZ_SOUTH,138.0,,,EULES
PG,31.4647,-96.985,propagated,low,0,,LZ_HOUSTON,138.0,,,LK
PGE,29.379407,-94.953306,propagated,low,0,,LZ_NORTH,69.0,,,INTRCITY
PGSTH,31.503698,-97.762643,propagated,low,0,,LZ_WEST,138.0,,,GATESVL2
PH1,29.271,-98.456,propagated,low,0,,LZ_WEST,345.0,,,BEXAR_ES
PH2,28.197778,-97.444953,propagated,low,0,,LZ_WEST,345.0,,,CRANELL
PHARAOH,27.70458,-97.354429,osm,high,93.6,Pharoah Substation,LZ_SOUTH,138.0,,286488367,
PHARMVEC,27.318515,-97.810266,propagated,low,0,,LZ_SOUTH,138.0,,,LOYOLA
PHARR,26.237259,-98.174217,osm,high,100,Pharr Substation,LZ_SOUTH,138.0,,513155629,
PHBL,31.0,-102.5,lz_centroid,none,0,,LZ_WEST,69.0,,,
PHILJC,29.594397,-97.956333,propagated,low,0,,LZ_SOUTH,138.0,,,SEGUIN
PHILLIPS,33.278127,-96.993234,propagated,low,0,,LZ_NORTH,138.0,,,KRUGRVLE
PHILLPS5,31.503698,-97.762643,propagated,low,0,,LZ_HOUSTON,69.0,,,GATESVL2
PHILLWND,31.503698,-97.762643,propagated,low,0,,LZ_NORTH,345.0,,,GATESVL2
PHNTMHL,35.254028,-101.185906,propagated,low,0,,LZ_WEST,345.0,,,GRANDVW1
PHO,35.093889,-101.326111,propagated,low,0,,LZ_HOUSTON,345.0,,,GOODNIT1
PHOEBE,31.843422,-102.868295,eia860,high,100.0,Phoebe Solar,LZ_WEST,138.0,61906,,
PHOENIX,29.271,-98.456,propagated,low,0,,LZ_NORTH,138.0,,,BEXAR_ES
PHPOD,30.479567,-97.781526,propagated,low,0,,LZ_WEST,138.0,,,JOLLYVIL
PHR,30.818366,-102.365944,propagated,low,0,,LZ_HOUSTON,345.0,,,KEO
PI,26.287936,-98.145074,propagated,low,0,,LZ_HOUSTON,138.0,,,SE
PICACHO,26.167627,-98.097755,propagated,low,0,,LZ_SOUTH,138.0,,,ELGATO
PIGCREEK,28.183186,-97.772395,propagated,low,0,,LZ_WEST,138.0,,,TYNAN
PILOGR,29.056392,-97.787721,propagated,low,0,,LZ_SOUTH,138.0,,,MILTON
PILONCIL,33.453414,-99.603054,propagated,low,0,,LZ_SOUTH,138.0,,,EASTMUND
PILOT,30.162358,-97.681923,osm,medium,91.4,Pilot Knob Substation,LZ_SOUTH,138.0,,217282331,
PILOTPT,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,138.0,,,
PINECR,31.360942,-94.694517,eia860,medium,84.0,Pinecrest Energy Center,LZ_SOUTH,138.0,59923,,
PINEFRST,31.360942,-94.694517,eia860,medium,85.6,Pinecrest Energy Center,LZ_NORTH,345.0,59923,,
PINNAC,28.879891,-97.83244,propagated,low,0,,LZ_WEST,138.0,,,KENEDYS
PINN_SLR,32.104125,-100.162375,propagated,low,0,,LZ_NORTH,345.0,,,HOLSTEIN
PINSW,29.0,-98.0,lz_centroid,none,0,,LZ_SOUTH,138.0,,,
PINTCR,29.0,-98.0,lz_centroid,none,0,,LZ_SOUTH,138.0,,,
PIN_BESS,28.197778,-97.444953,propagated,low,0,,LZ_SOUTH,345.0,,,CRANELL
PIONEERS,29.50482,-96.45964,osm,high,99.3,Pioneer Substation,LZ_SOUTH,69.0,,520305162,
PIONR_DJ,32.311556,-100.061589,propagated,low,0,,LZ_WEST,138.0,,,BUFFALO
PIPECR,26.932675,-99.233708,propagated,low,0,,LZ_SOUTH,138.0,,,ZAPATA
PIPELI,29.0,-98.0,lz_centroid,none,0,,LZ_SOUTH,138.0,,,
PIR,31.4647,-96.985,propagated,low,0,,LZ_HOUSTON,138.0,,,LK
PIRATE,26.167627,-98.097755,propagated,low,0,,LZ_SOUTH,69.0,,,ELGATO
PISEK,29.921194,-96.571819,osm,high,100,Pisek Substation,LZ_SOUTH,138.0,,338321083,
PISGAH,31.896737,-96.467327,eia860,medium,82.6,"Pisgah Ridge Solar, LLC",LZ_NORTH,345.0,65631,,
PITSBU,30.766363,-98.677657,osm,high,92.9,Pitsburg Substation,LZ_SOUTH,138.0,,504555809,
PITTSDDK,29.271,-98.456,propagated,low,0,,LZ_NORTH,138.0,,,BEXAR_ES
PITTSDK2,35.40238,-101.15404,propagated,low,0,,LZ_NORTH,138.0,,,RAILHEAD
PJ,31.4647,-96.985,propagated,low,0,,LZ_HOUSTON,138.0,,,LK
PJPTR,31.594864,-103.249847,propagated,low,0,,LZ_NORTH,138.0,,,LONESTR
PK,31.4647,-96.985,propagated,low,0,,LZ_HOUSTON,138.0,,,LK
PKLAKE,25.977182,-97.384493,propagated,low,0,,LZ_WEST,69.0,,,LOMA_ALT
PKRMX,32.128234,-101.818895,propagated,low,0,,LZ_NORTH,138.0,,,TRIANGLE
PKRMX_RC,31.843422,-102.868295,propagated,low,0,,LZ_NORTH,138.0,,,PHOEBE
PKRSW,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,345.0,,,
PKRVL,29.271,-98.456,propagated,low,0,,LZ_NORTH,138.0,,,BEXAR_ES
PL,31.4647,-96.985,propagated,low,0,,LZ_HOUSTON,138.0,,,LK
PLA,29.234722,-100.209167,propagated,low,0,,LZ_HOUSTON,138.0,,,ANACACHO
PLACEDO,28.66875,-96.859768,osm,high,100,Placedo Substation,LZ_SOUTH,69.0,,515589074,
PLACIOS,29.0,-98.0,lz_centroid,none,0,,LZ_SOUTH,69.0,,,
PLANO,32.128234,-101.818895,propagated,low,0,,LZ_NORTH,138.0,,,TRIANGLE
PLANVWS,29.0,-98.0,lz_centroid,none,0,,LZ_SOUTH,69.0,,,
PLASTPAK,32.902315,-96.67776,propagated,low,0,,LZ_NORTH,138.0,,,MARQUIS
PLATINUM,29.87056,-98.194733,propagated,low,0,,LZ_NORTH,345.0,,,CANYONWD
PLCEDOS,28.66875,-96.859768,osm,high,92.1,Placedo Substation,LZ_SOUTH,69.0,,515589074,
PLEAFA,31.0,-102.5,lz_centroid,none,0,,LZ_WEST,138.0,,,
PLEASANT,28.990274,-98.438225,osm,high,95.6,Pleasanton Substation,LZ_SOUTH,138.0,,344295524,
PLEASN69,29.059698,-98.950228,propagated,low,0,,LZ_SOUTH,69.0,,,BIG_FOOT
PLGRV,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,138.0,,,
PLHWY,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,138.0,,,
PLK,31.4647,-96.985,propagated,low,0,,LZ_HOUSTON,138.0,,,LK
PLKST,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,138.0,,,
PLN,28.197778,-97.444953,propagated,low,0,,LZ_SOUTH,345.0,,,CRANELL
PLOWB,32.128234,-101.818895,propagated,low,0,,LZ_WEST,69.0,,,TRIANGLE
PLPOD,32.295946,-102.54,propagated,low,0,,LZ_WEST,138.0,,,BAKKE
PLSNTGRV,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,69.0,,,
PLSNTOS,29.271,-98.456,propagated,low,0,,LZ_SOUTH,69.0,,,BEXAR_ES
PLSSP,32.865417,-97.099401,propagated,low,0,,LZ_NORTH,138.0,,,EULES
PLST,31.0,-102.5,lz_centroid,none,0,,LZ_WEST,69.0,,,
PLSTH,32.865417,-97.099401,propagated,low,0,,LZ_NORTH,138.0,,,EULES
PLSTN,32.865417,-97.099401,propagated,low,0,,LZ_NORTH,138.0,,,EULES
PLUM,29.943945,-97.012044,osm,high,100,Plum Substation,LZ_SOUTH,138.0,,510839006,
PLUTO,31.740751,-102.213176,propagated,low,0,,LZ_NORTH,138.0,,,PEGAS
PLVSW,32.865417,-97.099401,propagated,low,0,,LZ_WEST,138.0,,,EULES
PLVWT,32.865417,-97.099401,propagated,low,0,,LZ_WEST,69.0,,,EULES
PLYAM,32.865417,-97.099401,propagated,low,0,,LZ_NORTH,138.0,,,EULES
PNKHL_RC,32.104125,-100.162375,propagated,low,0,,LZ_NORTH,138.0,,,HOLSTEIN
PNKNY,32.857896,-97.511964,propagated,low,0,,LZ_NORTH,138.0,,,AZLES
PNPI,29.8,-95.3,lz_centroid,none,0,,LZ_HOUSTON,138.0,,,
PNTGO,32.865417,-97.099401,propagated,low,0,,LZ_NORTH,138.0,,,EULES
PNTHRCRK,32.104125,-100.162375,propagated,low,0,,LZ_NORTH,138.0,,,HOLSTEIN
PNTIS,26.523359,-99.017108,propagated,low,0,,LZ_NORTH,138.0,,,STARR
PNUTS,32.857896,-97.511964,propagated,low,0,,LZ_NORTH,69.0,,,AZLES
PO,29.8,-95.3,lz_centroid,none,0,,LZ_HOUSTON,138.0,,,
POAKCS,29.233882,-95.187062,propagated,low,0,,LZ_NORTH,138.0,,,AMOCOOIL
POCKRUSC,33.17192,-97.084727,osm,high,99.3,Pockrus Substation,LZ_NORTH,138.0,,346938539,
POESW,33.048156,-97.034996,propagated,low,0,,LZ_NORTH,345.0,,,WEAST
POKSW,26.523359,-99.017108,propagated,low,0,,LZ_NORTH,138.0,,,STARR
POLK_AVE,26.206057,-98.196897,osm,medium,91.7,Polk Avenue Substation,LZ_SOUTH,138.0,,513155632,
POMELO,26.444778,-98.477478,osm,high,100,Pomelo Substation,LZ_SOUTH,345.0,,629307691,
POMPATAP,29.0,-98.0,lz_centroid,none,0,,LZ_SOUTH,138.0,,,
POND,31.593316,-100.178079,propagated,low,0,,LZ_WEST,69.0,,,MILES
POOLRO,25.977182,-97.384493,propagated,low,0,,LZ_SOUTH,138.0,,,LOMA_ALT
POOLV,31.843422,-102.868295,propagated,low,0,,LZ_NORTH,138.0,,,PHOEBE
PORTILLA,27.887799,-97.322433,osm,medium,83.5,Portland Substation,LZ_SOUTH,138.0,,514740714,
PORTLAND,27.887799,-97.322433,osm,high,100,Portland Substation,LZ_SOUTH,138.0,,514740714,
PORTOCS,29.056392,-97.787721,propagated,low,0,,LZ_SOUTH,69.0,,,MILTON
PORT_A,28.610717,-96.658361,osm,medium,84.5,Port Lavaca Substation,LZ_SOUTH,69.0,,337681593,
PORT_SLR,35.653889,-100.538611,propagated,low,0,,LZ_NORTH,345.0,,,MIAM1
POSTOAK,32.870498,-97.597856,propagated,low,0,,LZ_WEST,69.0,,,FLATROCK
POSUM,30.464605,-97.757305,propagated,low,0,,LZ_WEST,138.0,,,NORTHWES
POTEETS,29.038272,-98.610052,osm,high,98.4,Poteet Substation,LZ_SOUTH,69.0,,319406846,
POTOSI_T,32.329085,-99.623133,osm,high,98.9,Potosi Substation,LZ_WEST,138.0,,516467565,
POTSVIL,31.503698,-97.762643,propagated,low,0,,LZ_NORTH,69.0,,,GATESVL2
POWEL,31.889987,-97.521929,osm,high,92.6,Powell Substation,LZ_NORTH,138.0,,508017059,
POWELL,31.889987,-97.521929,osm,high,100,Powell Substation,LZ_NORTH,69.0,,508017059,
POWELLFI,26.167627,-98.097755,propagated,low,0,,LZ_WEST,69.0,,,ELGATO
POYNR,32.865417,-97.099401,propagated,low,0,,LZ_NORTH,69.0,,,EULES
